"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","outcome","treated"
"1","1","1","0","0","1","1","0","0","1","1","0","1","0","0","1","1","1","1","1",11.5661743247301,0
"1","0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","1","1","1","0",16.2443051715023,0
"1","1","0","0","0","0","0","1","1","1","0","1","1","0","0","1","0","0","0","1",4.33918142678752,0
"0","0","1","1","1","1","1","0","0","1","0","0","0","0","1","0","0","0","1","0",4.19808504693776,0
"0","1","0","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","1","1",-5.82345555617791,1
"0","0","1","0","0","0","1","1","0","1","1","1","0","0","0","0","1","0","0","1",5.77386530503179,0
"1","1","1","0","1","1","1","0","1","0","1","0","1","0","1","0","1","0","0","0",16.247834652798,1
"0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0",-10.3307837090765,0
"0","0","0","0","0","0","0","1","1","0","1","1","1","1","0","0","0","1","0","1",-0.169319873348957,0
"0","0","1","1","0","1","1","1","0","0","1","1","0","0","0","0","1","1","1","1",3.90339551941394,0
"1","1","0","0","0","0","1","1","1","0","1","0","1","0","1","0","1","1","1","0",4.94715477794419,0
"0","0","0","1","0","0","0","1","1","1","1","1","0","1","1","1","0","0","1","1",-0.11457369489295,0
"1","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","1","1","0","0",9.37070911404465,1
"0","0","0","0","1","1","0","0","1","1","0","1","1","0","1","1","1","1","0","1",1.44081435090391,0
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1",5.1843495068817,1
"1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","1","0","0","0","1",25.3163499443819,1
"0","0","0","1","1","1","1","0","0","1","0","1","1","0","0","0","1","1","0","0",5.09850286323336,1
"1","1","0","1","0","0","1","0","1","1","1","0","1","0","0","1","0","1","1","1",8.74461842079343,1
"1","1","1","0","0","1","0","1","0","0","0","0","0","1","1","1","1","1","0","1",8.6446044046471,0
"0","0","1","0","0","0","0","1","0","1","1","0","1","0","0","0","0","1","1","1",3.87332811613901,0
"0","0","0","0","1","1","0","1","0","1","1","0","1","1","0","1","1","0","1","0",0.259635916872168,0
"1","1","0","1","1","1","0","1","1","0","0","1","1","1","1","1","0","1","0","1",4.7287796919856,0
"0","0","0","1","1","0","0","0","1","0","0","0","1","0","1","1","1","1","0","1",5.18789537480696,1
"0","1","1","0","0","1","0","1","0","0","0","0","1","0","1","0","1","1","1","1",-1.32541937129966,1
"1","0","1","1","1","1","0","1","1","1","0","1","1","0","1","1","1","1","1","1",23.7685562751051,1
"0","0","1","0","0","0","0","1","1","0","1","0","1","1","1","1","0","1","1","1",9.24937919234486,1
"1","1","1","1","0","0","1","0","0","1","0","1","1","1","0","0","1","1","1","0",10.0544001172015,0
"1","1","0","1","1","0","0","1","1","1","1","1","0","0","1","0","1","0","0","0",9.4654763997106,1
"0","1","0","1","1","1","0","1","1","1","1","1","0","1","1","1","0","1","0","0",-9.49254506887125,0
"0","0","0","0","0","1","1","0","0","1","0","1","1","1","0","0","0","0","1","0",4.1957122911751,1
"1","0","0","1","0","1","1","1","0","1","1","0","1","0","1","1","0","0","1","1",15.4341832840339,0
"0","0","0","1","0","1","0","1","1","0","0","1","0","0","1","0","0","1","0","1",1.22275726282181,0
"0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","0","1",-4.56083350726914,1
"0","1","1","0","1","1","1","1","0","1","0","0","1","0","0","1","1","0","0","0",-1.00807902005714,1
"0","0","1","1","0","0","0","0","0","1","0","1","0","1","1","1","0","0","0","0",9.90317589725009,1
"0","1","0","0","0","1","1","0","0","1","1","0","1","1","1","0","0","0","1","1",-11.7191839114388,0
"0","0","1","0","1","1","1","1","0","0","0","0","1","0","0","1","1","0","0","1",6.05412172127655,0
"0","1","0","1","0","1","0","1","0","1","0","0","1","1","0","0","1","1","0","0",-5.597888005309,1
"1","0","1","1","1","1","0","0","1","1","0","1","0","0","0","1","0","1","1","1",20.7171501208208,0
"1","1","1","1","0","0","0","0","0","1","0","1","1","1","0","0","1","0","0","0",9.65362029279786,0
"0","0","1","0","1","0","1","1","1","0","0","0","0","0","0","1","1","1","1","0",9.9113302585647,1
"0","1","1","0","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1",-5.90709045868983,0
"0","0","1","0","1","0","1","1","0","0","1","1","0","0","1","0","0","1","1","1",9.54480457819045,1
"1","0","0","0","1","0","1","1","0","0","1","0","1","1","1","1","0","1","0","0",14.9812594391245,0
"0","1","1","1","1","0","1","1","1","0","1","1","0","0","0","0","0","1","0","1",0.325005112179884,1
"0","0","1","1","0","1","1","0","1","0","0","1","1","1","0","0","0","1","1","1",9.22554135946703,1
"0","0","1","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","1","1",5.61609884322323,0
"1","0","1","1","1","1","1","0","0","1","1","0","0","1","1","0","1","0","0","0",21.1097722845539,0
"1","1","1","1","1","0","0","1","0","1","0","1","1","1","0","0","0","1","0","0",10.7789396260251,0
"0","1","1","0","0","0","0","1","1","1","1","1","1","1","1","0","1","0","1","0",2.62161936899416,1
"1","1","1","1","1","0","1","0","1","1","0","0","1","1","1","1","0","1","0","0",10.8534082993967,0
"0","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0","1","1",5.11046912171236,1
"0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","1","1","0","1",2.47399501982465,1
"1","0","0","1","1","1","1","0","1","1","0","1","1","1","1","1","0","1","1","0",14.9478027697284,0
"1","0","0","1","0","1","1","0","0","0","1","1","1","1","1","1","0","0","1","1",15.6049115850599,0
"0","0","1","0","1","1","1","0","1","0","1","1","1","0","0","1","0","1","1","0",3.88455266053662,0
"1","0","0","1","1","1","0","0","1","1","1","1","0","1","0","1","0","1","1","1",21.1102078793634,1
"1","1","1","0","1","1","0","0","0","0","0","1","1","0","0","0","1","0","1","0",14.7440539464486,1
"1","0","1","0","1","0","1","0","1","1","1","0","1","0","1","1","1","1","0","1",23.8112917504138,1
"1","0","1","0","0","1","0","1","1","1","0","1","1","1","1","1","0","0","0","0",21.2022472244839,0
"0","1","1","0","0","0","1","1","0","1","1","1","1","1","0","0","1","1","1","1",-0.881976890268857,1
"1","0","0","0","1","0","0","1","0","1","0","0","0","1","1","0","1","1","0","0",21.0077835497965,1
"0","0","0","1","1","1","0","1","1","0","0","0","1","1","1","0","0","0","1","1",0.857829531269398,0
"1","1","0","1","1","1","0","0","1","1","1","0","0","0","1","0","1","0","0","1",4.54020254310447,0
"1","1","0","0","1","1","0","0","0","1","0","1","1","0","1","1","0","0","1","1",9.21591706446638,1
"1","1","1","0","1","1","0","1","0","0","1","1","0","1","1","0","0","0","0","0",9.76412982827189,0
"0","0","0","1","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0",-1.51143788324772,0
"1","1","0","0","1","0","1","1","0","1","1","1","0","0","0","0","1","0","1","1",10.7294711433455,1
"0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","1","1","1","1","1",-0.118645399723911,0
"0","1","1","0","0","1","1","1","0","0","1","1","1","0","0","1","0","0","0","1",-5.55704733489093,0
"0","1","0","1","0","1","1","1","1","1","0","1","1","1","1","0","1","1","0","1",-8.96168129458619,0
"1","1","0","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","1",10.5580340902423,1
"1","1","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1",5.52750975994876,0
"0","0","0","1","1","1","1","1","0","0","1","1","1","0","1","1","0","1","1","1",-1.52365959909494,0
"0","1","0","1","1","0","0","1","0","0","1","0","1","0","0","1","1","0","0","0",-8.63601350768143,0
"1","0","0","1","0","1","1","0","1","1","1","0","0","1","1","1","0","1","1","0",14.8511009728309,0
"0","0","1","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","1","1",4.59683694335265,0
"0","1","0","1","0","0","0","0","1","1","0","0","1","1","1","0","1","0","1","1",-5.03588999728939,1
"1","1","1","0","1","1","1","1","1","0","1","1","1","1","0","0","0","0","0","0",9.60152770040819,0
"1","1","0","0","0","1","1","0","1","1","1","0","1","1","1","1","0","1","0","0",10.4978078269017,1
"1","0","0","0","1","0","0","0","1","1","1","0","1","0","1","1","1","1","0","0",15.3804570550609,0
"0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0",-4.52107614398444,1
"0","1","1","0","1","1","1","0","0","0","0","1","0","1","0","1","1","0","0","1",-7.5059351494937,0
"0","0","1","0","1","1","1","0","0","0","1","0","1","1","0","1","0","1","0","0",12.7656132506979,1
"0","1","0","0","1","0","0","1","0","1","0","1","0","0","1","1","1","0","0","1",-11.0460531317084,0
"0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","1","0","1","1","1",5.05871536806692,1
"0","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0",-10.1433070201774,0
"0","1","0","0","0","0","0","0","1","1","1","0","1","1","0","1","1","1","0","0",-4.74881773469913,1
"1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1",13.9653416445507,1
"0","0","0","0","0","1","0","0","1","1","1","1","0","0","1","1","1","1","1","1",1.81667686669271,0
"0","1","1","1","1","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0",-0.437757111159829,1
"0","1","1","0","0","1","1","0","1","0","0","1","1","0","0","1","0","0","0","0",0.375988670795928,1
"0","1","0","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0",-6.53989938577137,1
"0","1","1","1","0","0","0","1","0","1","1","0","1","1","1","0","0","1","0","0",-0.850140475819929,1
"1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0",14.1428370385501,0
"1","0","1","1","0","1","0","0","1","1","0","0","1","1","1","1","1","1","1","1",27.9686462658824,1
"1","0","0","1","0","0","1","1","0","0","1","0","0","0","0","1","1","0","1","1",19.6010933075526,1
"1","0","1","1","1","1","1","1","0","1","0","0","1","1","1","0","0","1","0","1",25.1479653375653,1
"0","1","0","0","1","1","0","1","1","0","1","0","1","0","1","0","0","0","1","0",-10.5520329017407,0
"1","1","1","0","1","1","0","1","1","0","0","1","1","1","1","1","0","0","0","1",14.1718367711248,1
"1","1","1","0","0","0","1","1","1","1","0","0","0","0","0","1","1","1","0","1",14.9820416578728,1
"0","0","0","1","0","0","1","1","0","1","0","0","0","0","1","0","0","0","1","0",4.81371673824695,1
"1","0","1","0","1","1","0","1","1","1","0","1","1","0","1","0","1","1","1","0",24.6619409568645,1
"0","1","0","0","1","0","1","0","0","1","0","1","1","0","0","0","0","1","1","0",-4.42847175935418,1
"1","1","1","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","1",10.6263587008061,0
"0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","0","0","1",-0.0675479746764927,1
"0","0","1","1","1","0","0","1","1","1","1","1","0","1","0","1","0","0","0","0",4.35329457034787,0
"0","1","1","1","0","1","1","1","1","0","1","1","1","0","0","0","1","1","0","0",-1.31934755063733,1
"1","1","1","1","0","0","1","0","1","1","1","0","0","0","0","1","1","1","1","1",13.8015045655392,1
"1","0","1","1","1","0","1","1","0","0","1","0","0","1","0","1","1","1","0","1",20.0384088466992,0
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0",5.51232171305851,0
"1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0",20.8213849151105,1
"1","0","1","0","1","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0",19.7224561218231,0
"0","0","1","0","1","1","0","0","1","1","1","1","0","1","0","0","0","1","1","0",5.66978217871774,0
"1","1","1","1","0","0","0","1","1","0","0","0","1","1","1","1","0","0","0","0",10.9448142956392,0
"0","1","1","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","1","1",-0.222162349539587,1
"0","0","1","0","0","1","1","0","0","1","1","0","1","1","0","0","0","1","0","1",4.44233574447202,0
"1","1","0","0","0","1","1","0","0","1","1","0","0","1","0","1","0","1","1","1",11.0617095968004,1
"1","0","0","0","1","1","0","0","0","1","0","1","1","1","0","1","0","1","1","1",20.3827732068141,1
"1","1","0","1","1","0","1","1","0","0","0","1","0","1","1","0","1","0","1","0",5.59065722211761,0
"0","1","0","1","0","1","1","1","0","1","0","0","1","1","1","0","1","0","0","0",-7.81934854875371,0
"1","1","0","1","0","0","0","0","1","1","1","0","0","0","1","0","0","1","0","0",10.2250492142384,1
"0","0","0","1","0","1","1","1","0","1","1","0","0","1","1","1","1","0","0","1",-0.422932744504099,0
"1","0","1","0","1","1","1","0","0","1","1","1","0","1","0","0","1","1","1","0",24.1239484489929,1
"1","0","1","0","1","1","0","0","1","0","0","0","0","1","1","0","0","1","0","1",20.1903587510888,0
"1","1","0","1","0","1","1","1","0","1","0","0","0","0","1","0","0","1","0","1",5.06596591241457,0
"0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","1","1","0",-0.503587810316904,1
"1","1","1","0","1","0","1","1","1","0","0","0","1","0","1","1","1","1","0","1",14.3351826290897,1
"1","0","1","0","1","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0",22.9349931932995,1
"1","0","0","0","0","1","1","1","1","1","1","1","0","0","1","1","1","1","0","1",20.7544954499628,1
"1","0","0","0","0","1","0","1","0","1","0","0","1","0","1","0","0","0","0","1",11.9627195563247,0
"0","1","1","0","1","1","0","0","0","1","1","1","1","0","1","1","1","0","1","1",0.146549501685822,1
"1","1","0","0","1","0","0","1","1","0","0","1","1","1","1","0","0","1","0","1",10.1594961164712,1
"0","0","0","0","1","1","1","0","1","0","0","1","0","1","1","1","1","1","1","0",6.24224412252723,1
"1","1","0","0","0","1","0","0","0","1","0","0","0","0","1","1","1","0","0","0",6.04583455314155,0
"1","1","0","1","1","1","0","0","0","0","0","0","1","0","0","1","0","0","1","1",9.92954818598186,1
"1","1","0","1","0","0","1","0","0","0","0","1","1","0","0","0","1","1","1","1",8.92218643644573,1
"1","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","1","0","1","0",24.769967107182,1
"1","0","1","0","1","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0",26.9241724576579,1
"1","1","0","1","0","1","1","0","0","1","1","1","1","0","1","0","0","0","1","0",9.48173842889527,1
"1","0","1","0","1","1","0","1","0","0","1","0","0","0","0","1","0","1","1","1",19.6785732832426,0
"1","1","0","1","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1",11.4363378661934,1
"0","1","1","0","0","0","0","0","1","1","1","1","0","0","0","0","0","1","1","0",1.23571406235734,1
"1","0","1","0","1","1","1","0","0","1","0","1","1","0","0","0","0","1","0","1",21.5183409451551,0
"1","0","0","1","0","1","0","0","0","1","1","0","1","0","1","1","0","0","0","1",21.8434978335177,1
"0","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","1","1","0","0",4.97756508236549,1
"1","1","0","0","0","0","1","0","0","1","0","1","1","0","0","1","0","0","0","0",4.0191810004704,0
"0","1","1","0","0","0","0","0","0","1","0","1","1","1","1","0","1","1","0","0",-0.528539152374704,1
"0","1","1","1","0","1","0","1","1","0","1","0","1","0","0","1","0","1","1","1",-6.99740222518466,0
"0","0","0","0","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1",3.56423673315366,1
"1","0","1","1","1","1","0","1","1","0","1","0","0","0","0","1","1","0","1","0",21.2298651787559,0
"0","0","1","0","1","1","1","1","1","0","0","0","0","1","0","0","0","1","0","1",8.21968164310727,1
"0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1",5.28012972677266,1
"1","0","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","1","1",20.3965014048888,0
"1","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0",14.4782146119854,0
"0","1","0","0","0","1","1","0","1","0","1","1","0","0","1","1","0","0","0","0",-10.2121141909423,0
"1","0","1","0","1","1","0","1","0","0","1","1","0","0","0","0","0","1","1","0",25.3573041889138,1
"1","1","1","0","0","1","0","0","1","0","1","0","1","1","1","0","0","1","1","1",9.14248106763343,0
"0","1","1","0","1","1","0","1","0","1","0","1","1","1","1","0","1","1","0","1",-4.67088440523678,0
"1","0","1","0","0","1","1","1","1","0","0","0","1","0","0","1","1","1","1","1",23.4969370318874,1
"0","1","0","1","1","0","0","0","0","0","1","0","1","1","0","0","1","1","0","0",-6.65740884703117,1
"0","1","0","0","0","0","0","0","1","1","1","0","1","1","0","0","0","1","0","0",-5.48969240189734,1
"1","1","0","0","1","0","1","0","1","1","1","1","0","0","1","1","1","1","1","0",9.06408569027995,1
"0","1","0","0","0","1","1","1","1","0","1","0","0","0","1","1","1","0","0","1",-4.54186703526277,1
"0","1","0","1","1","0","1","1","1","1","1","0","1","1","0","1","1","1","1","0",-10.4835413017193,0
"1","1","0","1","1","0","1","1","0","0","1","1","0","1","0","1","0","0","0","1",10.3392650715558,1
"1","1","0","1","1","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0",11.6788320590785,1
"0","1","1","0","1","1","1","0","1","1","0","0","1","1","0","1","0","1","0","0",-1.57679889792237,1
"0","0","1","1","0","1","1","1","0","0","0","1","0","0","0","1","0","0","1","0",4.31922292595193,0
"0","1","0","0","1","0","0","0","1","1","0","1","1","0","0","0","1","1","0","1",-10.3065109523261,0
"0","1","1","1","0","0","1","0","0","1","1","0","0","1","1","1","1","1","1","0",-5.04277330706087,0
"0","1","1","1","1","0","1","1","1","0","1","0","1","1","0","0","1","0","1","0",0.315001793882129,1
"0","0","1","0","0","1","1","0","0","1","0","0","0","1","0","1","0","1","0","1",11.5696827658602,1
"1","0","1","1","0","0","1","1","0","0","1","1","0","1","1","0","1","0","1","0",25.0735072140687,1
"0","1","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","1","0","0",-5.65118368421714,0
"1","0","0","1","0","1","1","0","1","1","0","0","1","1","0","1","0","0","1","0",19.8248278195004,1
"1","1","1","0","1","1","1","1","0","0","0","1","0","1","0","1","1","0","0","0",16.1027891217654,1
"1","1","1","0","0","0","1","1","1","1","0","1","1","0","1","0","1","1","0","1",14.1865281395776,1
"0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1",-0.768473002169898,1
"1","1","1","1","0","0","0","0","1","0","1","1","0","0","1","0","0","0","1","0",15.4792766489687,1
"1","1","0","0","1","0","0","1","0","0","0","0","1","1","1","0","0","0","0","1",5.72387097303006,0
"0","1","1","0","0","1","0","0","0","0","1","1","1","1","0","1","0","1","1","0",-5.62309790092472,0
