"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","outcome","treated"
"1","0","1","1","1","1","1","1","0","1","1","1","0","1","0","1","0","1","0","1","1","1","0","1","1","1","0","1","1","1",19.3153132966293,0
"0","1","1","1","0","0","0","0","1","0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0",-5.66752861054056,0
"0","0","1","0","1","0","1","0","0","1","0","1","1","0","0","1","0","1","0","1","0","1","1","1","0","0","0","1","1","0",9.76786530481899,1
"1","0","1","0","0","1","1","0","1","1","1","1","1","0","0","0","0","0","0","1","1","1","0","1","1","1","1","1","0","1",19.1170270854005,0
"0","1","1","1","1","0","0","1","1","0","1","1","0","0","1","1","1","1","0","0","0","0","1","0","1","0","0","1","1","0",-5.86556194948015,0
"1","0","1","1","0","1","0","1","1","1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","1","1","0","1","0","0",24.3351503104367,1
"1","0","0","1","0","0","0","1","0","1","1","1","0","1","0","1","0","1","0","1","0","1","1","1","1","0","0","1","0","1",20.7437743850322,1
"1","0","0","0","1","0","1","1","1","1","0","0","1","0","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","0",16.7265725810816,0
"1","1","0","1","1","0","0","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","1","1","1","0","0","1","0","0",7.90647654386461,1
"0","1","1","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","1","0","1","1","0","1","0","1","0","0","1","1",-5.4587768343313,0
"0","1","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","1","0",1.21019259585143,1
"1","0","0","1","1","0","0","0","0","1","1","0","1","0","0","1","0","1","1","0","0","1","1","1","0","0","0","0","0","0",19.9357519231665,1
"1","1","1","1","0","0","0","0","0","0","1","0","1","1","0","0","1","1","0","1","0","1","0","1","0","1","0","1","0","1",15.0237702969168,1
"1","1","0","0","1","1","0","0","0","1","1","1","1","0","0","0","0","1","1","0","1","1","0","1","0","0","0","1","0","1",5.07188976601001,0
"0","0","0","1","1","1","0","0","1","1","0","0","1","0","1","1","1","0","1","0","1","0","0","1","1","0","0","0","1","0",5.73335292818599,1
"0","1","1","1","0","0","0","0","0","1","0","1","1","1","1","1","1","0","0","0","0","1","1","0","0","0","0","1","0","1",-5.69585957611779,0
"0","0","0","1","1","1","0","1","0","0","0","0","1","0","0","1","0","0","1","1","1","1","0","0","1","0","1","0","1","0",5.73606273265129,1
"0","1","0","0","1","1","0","1","1","1","1","1","0","0","1","1","0","1","1","0","0","1","1","0","0","1","1","1","1","1",-4.04244142158329,1
"0","1","0","1","1","1","0","0","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","1","1",-4.52052580735702,1
"1","1","0","1","1","0","1","1","1","0","0","0","1","0","1","1","1","1","0","1","1","0","1","1","0","1","0","1","1","1",4.68904576426531,0
"0","1","0","0","0","1","1","1","1","1","0","0","1","1","0","0","0","1","1","0","1","1","1","0","0","1","0","1","0","1",-3.52229029316455,1
"1","0","1","0","0","1","0","1","0","1","1","1","0","1","0","1","1","1","1","1","0","0","0","1","1","1","0","0","1","0",24.5450734926626,1
"0","0","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","1","0","0","1","1","0","1","1","0","1","1","1",10.8874854179116,1
"0","1","1","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","1","0","0","1","0","0","0","1","1","1","0","0",-5.5055977920459,0
"1","0","1","1","1","1","0","0","0","0","0","0","1","1","0","0","0","1","0","1","1","1","0","1","1","1","1","1","0","0",19.9040701893413,0
"0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","1","1","1","0","1","1","1","1","0","0","1","1",3.00524887247719,0
"0","1","0","0","1","0","0","1","1","1","0","1","1","0","1","1","0","0","1","0","0","1","0","1","0","0","0","1","0","1",-9.93376808874749,0
"1","1","1","0","0","0","0","0","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","0","0","0","1","1","1","0",14.5106435804967,1
"1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","1","1","1","0","0","1","1",9.35526115020913,1
"1","0","1","0","1","0","1","0","1","1","0","0","1","1","1","1","1","1","0","1","1","0","0","0","1","0","0","1","0","1",26.273202051848,1
"1","0","1","1","1","0","0","0","1","1","1","0","1","1","0","1","0","0","1","1","0","1","1","0","1","0","0","0","0","1",24.323207385039,1
"0","0","0","1","1","0","1","0","1","1","0","0","1","1","0","1","1","0","0","1","1","0","0","1","1","0","0","1","0","0",-0.063660548075389,0
"1","0","0","1","1","1","1","1","1","0","0","1","0","1","0","1","1","1","1","0","0","1","1","0","1","1","0","0","1","0",20.4077232587084,1
"0","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","1","1","0","1","1","0","0","0","1","1","0","0","1",9.99133194786451,1
"0","0","0","0","1","1","1","0","0","0","1","0","1","1","0","1","0","1","0","0","1","0","0","0","1","1","1","0","1","1",6.08218266193832,1
"0","0","1","1","1","0","1","0","1","1","0","0","0","1","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1",6.32083008452747,0
"1","0","1","0","1","0","1","1","1","0","0","0","0","1","1","1","1","0","1","1","0","0","0","1","1","0","1","1","0","1",23.686166298792,1
"0","0","0","0","1","1","1","1","0","1","1","0","0","0","0","1","0","1","1","1","1","0","1","1","1","1","1","0","0","1",4.35279152548724,1
"0","1","0","0","1","1","1","0","1","0","1","0","0","0","0","0","0","0","1","1","0","1","0","1","0","1","1","0","1","1",-6.37321924229359,1
"0","0","0","1","1","1","0","0","1","0","0","1","1","0","1","1","0","0","0","0","0","1","0","1","1","1","0","0","0","1",3.02440438771159,1
"1","0","1","0","1","0","0","1","0","0","0","1","1","0","1","1","1","1","0","1","0","1","1","1","0","0","0","1","0","1",25.8468572544615,1
"1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","1","0","0","1","0","1","0","1","0","0","1","0","1","1","1",24.6015547339619,1
"0","0","0","1","0","1","0","0","1","1","0","1","0","0","1","0","1","0","0","0","0","1","1","1","0","1","0","0","0","0",5.05912801095857,1
"1","1","0","0","0","0","1","1","0","0","1","0","1","0","0","1","1","1","1","0","0","1","0","0","1","0","0","1","0","0",8.2737337963711,1
"1","1","1","0","0","1","1","0","1","0","1","0","0","1","0","0","1","1","0","1","1","0","1","1","0","0","0","1","0","1",11.0800514785142,0
"0","1","1","1","1","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","1","1","0",-2.02562258813636,1
"1","1","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","1","0","0","0","0","0","0","0","1","0","1","1",11.1640689560883,1
"1","1","1","1","1","0","1","1","0","0","0","0","1","0","0","0","1","1","0","1","0","0","1","0","1","0","1","0","0","0",15.8159132198142,1
"0","0","0","1","0","0","0","0","0","1","1","0","0","1","1","0","0","1","1","1","0","1","0","0","1","1","1","0","1","0",3.40851951389872,1
"0","1","1","1","0","1","1","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","1","0","1","0",1.51159574846305,1
"0","1","1","1","0","0","0","0","1","1","1","1","1","0","1","0","1","1","1","1","1","1","0","0","1","1","1","0","1","0",-0.849731678505808,1
"1","0","1","0","1","1","1","1","0","0","1","0","1","1","0","0","1","0","0","1","0","1","1","0","0","1","1","1","0","1",20.4800889428971,0
"0","1","1","0","1","1","1","1","0","0","1","1","1","1","1","0","0","0","1","1","1","1","0","1","0","1","0","0","0","0",-6.62626864185832,0
"0","1","1","0","1","0","0","0","0","0","1","0","0","0","0","1","1","1","0","1","0","0","0","1","0","1","1","1","1","1",-1.40654072487923,1
"1","0","0","0","1","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","0","1","1","1","1","1","1",19.4711007428189,1
"1","0","1","0","0","1","1","1","1","0","1","1","0","0","0","0","0","1","1","1","0","1","0","0","1","1","1","1","0","1",24.8636616596229,1
"0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","1","0","0","1","1","0","0","1",5.33057708341185,1
"0","1","1","0","0","1","1","1","1","0","0","0","0","1","1","0","0","0","1","1","0","1","0","0","1","1","1","0","1","0",-4.60004365242533,0
"1","1","0","0","1","1","1","1","0","1","0","0","0","1","1","0","1","0","1","0","1","1","1","1","0","1","0","1","1","1",11.1645317425721,1
"0","0","1","0","0","0","1","0","1","1","1","1","0","0","0","1","1","1","1","1","0","1","1","1","1","1","0","0","1","0",9.11808239987349,1
"0","0","1","1","0","0","0","1","1","0","0","1","1","0","1","1","0","0","1","1","1","0","0","1","1","1","0","1","0","0",9.94235701262964,1
"0","1","1","1","0","1","1","0","1","0","1","1","0","1","0","0","1","1","1","1","0","0","0","0","1","1","1","1","1","1",0.273926783177404,1
"0","1","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","1","1","1","1","1","1","1","0","0","0","1","1","0",-11.1362500933807,0
"0","0","1","0","0","0","1","0","0","0","1","1","1","1","1","0","0","0","0","0","1","0","1","0","1","1","0","1","1","1",4.74082609427659,0
"0","1","0","0","0","1","1","1","1","0","0","0","1","1","1","1","0","1","0","0","1","1","0","0","1","1","1","0","0","1",-9.67156661531407,0
"0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","1","1","1","0","0",0.790627802594903,1
"0","1","1","0","0","0","1","0","1","1","1","0","0","1","1","1","0","1","0","1","0","1","1","0","0","1","1","1","0","0",-0.326332245311928,1
"1","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","1","1","1","1","0","1","1","1","0","0","1","0","0",18.6821991901105,1
"1","1","1","0","1","1","0","1","1","0","1","0","0","0","1","0","0","0","1","0","1","1","0","0","0","1","1","1","0","1",15.9006048917259,1
"0","0","0","0","1","0","0","0","1","1","1","0","1","0","0","0","1","1","1","1","1","0","0","1","1","0","1","1","0","1",-0.000950484860594621,0
"1","0","1","1","1","1","1","0","1","0","1","1","0","1","0","0","1","0","1","1","1","1","0","0","0","0","1","0","1","1",20.1538715417682,0
"1","0","0","0","0","1","0","0","1","0","0","1","1","0","1","0","0","0","1","1","0","1","1","1","0","0","0","0","1","0",17.7459934241594,1
"1","1","0","1","0","0","1","1","1","1","1","0","0","1","1","1","0","0","1","0","1","0","1","1","1","1","1","1","0","0",5.27346155008628,0
"0","1","1","0","1","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","1","0","0",0.497314792634057,1
"0","1","0","0","0","0","1","0","1","1","1","1","0","0","1","1","0","1","0","0","1","0","1","0","1","0","0","1","0","1",-10.4291238392368,0
"0","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1",5.27302111969622,0
"0","0","0","0","1","1","0","0","1","1","1","0","0","0","1","1","1","0","0","0","1","1","0","0","0","1","1","0","1","1",-1.5103202025834,0
"0","0","1","1","0","0","0","1","1","0","0","0","0","1","0","1","0","1","0","0","1","1","1","1","1","0","0","0","1","1",3.10197065567929,0
"0","0","0","0","0","0","0","1","0","1","1","1","1","1","0","0","0","0","0","0","1","1","1","1","1","1","0","0","1","0",4.90765286786718,1
"0","1","0","1","1","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","1","0","1","0","0","1","1","1","0",-3.713123910124,1
"0","0","1","0","0","1","0","1","1","1","0","1","1","0","1","1","0","1","0","1","1","1","1","1","0","0","0","1","0","0",11.1764546251062,1
"1","0","1","1","1","1","0","0","1","1","0","0","1","1","1","0","0","1","0","0","1","1","0","0","1","1","0","1","1","0",27.3668046775026,1
"0","1","0","1","1","1","0","1","1","1","1","0","1","1","1","1","1","0","0","0","1","1","0","1","1","0","1","1","1","0",-9.26248754228208,0
"0","1","0","1","0","0","1","1","0","0","1","0","1","1","0","1","1","0","0","0","0","0","1","0","0","0","1","0","1","0",-5.78220152126731,1
"0","0","0","1","0","1","1","1","1","1","0","1","0","1","1","0","1","1","0","0","0","1","1","0","1","0","0","1","0","0",1.95540841682153,0
"1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","1",24.7814575170432,1
"1","1","1","0","1","1","0","1","1","0","0","1","1","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","1","1",9.10507242856592,0
"0","0","1","1","1","1","1","0","0","1","0","1","0","1","1","0","0","0","1","1","1","1","1","0","1","1","0","1","1","1",5.58411340487199,0
"1","1","0","0","1","1","0","1","1","0","1","0","1","0","1","1","1","1","0","1","0","0","0","1","1","1","1","0","0","1",10.3012489454134,1
"0","0","1","0","0","0","1","0","1","1","1","1","1","0","0","1","1","1","0","1","0","0","0","1","1","0","1","0","1","0",6.24609511174216,0
"0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","1","0","0","0","0","1","1","1","1","1","1","1","1","1",-1.20741556071216,0
"1","0","1","0","1","1","1","0","0","1","0","0","0","1","0","0","1","1","1","0","1","1","0","0","1","1","0","1","0","1",20.1740905127602,0
"1","1","1","1","1","0","1","0","0","1","1","1","0","0","1","1","0","0","0","0","1","0","0","0","1","1","0","0","1","0",10.1224186066986,0
"1","1","0","0","0","1","1","0","1","0","0","1","1","1","0","0","0","1","0","1","1","0","1","0","0","1","1","1","1","1",9.80430596923776,1
"1","0","1","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0","0","1","0","0","0","1","0","1","1","1","1",24.3290732933397,1
"1","1","1","1","1","1","0","1","0","1","1","0","1","1","0","0","0","1","0","1","1","0","0","1","0","0","0","0","1","1",14.6978105468877,1
"0","0","0","1","1","0","0","0","0","1","0","1","0","1","0","0","1","1","0","0","1","0","1","0","1","1","1","1","1","1",-0.604523809186897,0
"0","1","1","1","0","1","0","0","0","1","0","1","1","0","0","1","1","0","0","1","0","0","0","0","0","1","0","0","0","1",0.90397642374751,1
"1","0","0","1","1","0","1","1","1","1","1","1","1","0","1","1","0","0","1","1","0","0","1","1","1","0","1","0","1","0",15.7251260526183,0
"0","0","0","0","1","0","1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","1","1","0","0","1","1","0","0","0",4.25232433891278,1
"0","1","1","0","1","1","0","1","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","1",-5.88128437355513,0
"1","1","1","1","1","1","1","1","1","1","0","0","0","1","0","1","1","0","1","1","0","1","1","0","0","1","0","1","1","1",15.416051501233,1
"0","0","1","0","0","1","1","1","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","1","0",5.96804872695399,0
"1","1","1","1","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","1","0","1","0",16.0249740402514,1
"1","0","0","0","1","1","0","0","1","1","0","1","0","0","1","0","1","1","0","1","0","1","0","0","1","0","1","1","0","0",14.5474462733946,0
"1","0","1","0","0","0","0","1","1","1","0","0","1","1","1","0","0","0","0","0","0","0","1","1","0","1","0","0","1","1",19.3929492895098,0
"0","0","0","0","0","1","0","1","1","1","1","0","0","1","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0",-0.360952345426979,0
"0","1","1","0","0","1","1","0","1","1","0","1","0","0","1","1","0","0","1","1","0","0","0","1","0","1","1","1","0","1",-0.775965623033656,1
"0","0","0","0","0","1","1","0","0","1","0","1","1","0","1","0","0","1","0","1","0","1","0","0","1","1","0","1","1","1",-0.116377541043842,0
"1","0","0","0","0","0","0","1","0","1","1","1","0","1","1","0","0","1","1","0","1","0","1","0","1","1","1","0","0","0",20.3117355618217,1
"0","1","0","0","0","1","1","1","0","1","1","1","0","1","1","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0",-9.89145855225602,0
"0","1","0","1","0","0","0","0","1","1","1","0","1","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","1","1",-9.79921295184894,0
"0","0","1","0","0","0","1","0","0","1","0","1","1","1","1","0","0","1","0","1","1","1","1","1","1","0","0","1","0","0",4.45965818660648,0
"1","1","0","0","1","0","0","1","1","0","1","1","1","1","0","0","1","1","0","1","0","1","1","1","0","1","1","0","1","1",4.3240980762743,0
"1","1","1","1","0","0","1","0","0","1","1","1","1","1","0","1","0","0","0","0","1","1","0","0","1","0","1","0","0","1",16.7892358382565,1
"1","1","1","0","1","1","1","0","1","1","0","0","0","1","0","1","1","1","0","0","1","0","0","1","0","1","0","0","0","1",12.1029595252027,0
"0","1","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","1","1","1","1","0","1","0",-5.16758119564936,1
"0","0","0","0","1","1","0","0","0","0","1","1","1","1","0","1","0","0","0","0","0","0","1","1","1","0","1","0","0","0",5.20314490364036,1
"1","0","0","1","1","0","1","1","0","1","0","0","0","0","1","0","0","1","1","0","1","1","0","1","1","1","1","1","0","0",15.2087214508464,0
"0","0","0","0","0","0","0","1","1","0","1","0","1","1","0","0","0","1","1","0","1","1","1","0","0","0","1","1","0","1",4.78596643601122,1
"0","1","0","0","1","0","1","0","1","1","1","1","0","1","0","1","1","0","0","1","1","1","1","0","0","1","0","1","1","0",-4.92862858523663,1
"0","1","1","1","1","0","0","1","0","0","1","1","1","0","1","1","0","0","1","1","1","1","1","0","1","0","1","1","0","0",-5.93951681164753,0
"1","1","0","0","0","1","1","0","1","0","1","0","1","1","0","1","0","0","0","0","0","1","1","0","1","1","1","0","1","1",4.09644677566024,0
"0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0",8.19997208867992,1
"0","1","1","1","1","0","0","1","1","1","1","0","1","0","0","0","1","0","1","0","1","1","1","0","1","1","1","0","0","0",-0.268333512290863,1
"1","1","1","0","1","0","1","0","0","1","0","0","1","1","0","1","1","0","1","0","1","0","0","0","0","0","0","1","0","1",10.4169751895808,0
"0","1","1","1","1","1","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","1","0","1","0","0","1","0","1","1",0.527782730407599,1
"0","1","1","1","1","0","0","0","0","0","0","0","1","1","0","0","1","0","1","1","1","0","0","0","1","1","0","0","1","1",-4.30913930591302,0
"1","1","1","1","1","0","1","0","1","0","0","1","0","1","0","1","1","1","0","0","1","0","0","1","1","0","0","1","0","0",13.7058635089628,1
